,Unnamed: 0,Titr,URL,title,Date,text_file
268,269,"Air Canada to Launch Daily, Se",https://www.newswire.ca/news-releases/air-canada-to-launch-daily-seasonal-calgary-palm-springs-and-edmonton-las-vegas-flights-next-winter-676122683.html,,,
269,270,Air Canada To Launch New Servi,https://www.newswire.ca/news-releases/air-canada-to-launch-new-service-to-kauai-double-frequency-of-western-canada-flights-to-hawaii-with-new-boeing-737-max-fleet-676120173.html,,,
270,271,Air Canada Named One of Canada,https://www.newswire.ca/news-releases/air-canada-named-one-of-canadas-best-diversity-employers-for-third-consecutive-year-675668913.html,,,
271,272,Beyond Borders and the Air Can,https://www.newswire.ca/news-releases/beyond-borders-and-the-air-canada-foundation-renew-their-partnership-to-raise-awareness-about-child-sex-tourism-and-trafficking-675391773.html,,,
272,273,Air Canada Proudly Brings Cana,https://www.newswire.ca/news-releases/air-canada-proudly-brings-canadas-olympic-athletes-home---competitors-from-pyeongchang-to-arrive-on-february-26-675133843.html,,,
273,274,Air Canada Announces the Prici,https://www.newswire.ca/news-releases/air-canada-announces-the-pricing-of-a-canadian-dollar-private-offering-of-enhanced-equipment-trust-certificates-675127923.html,,,
274,275,Air Canada Proudly Brings Cana,https://www.newswire.ca/news-releases/air-canada-proudly-brings-canadas-olympic-athletes-home---competitors-from-pyeongchang-to-arrive-on-february-26-675087783.html,,,
275,276,Air Canada Reports 2017 Annual,https://www.newswire.ca/news-releases/air-canada-reports-2017-annual-results-674271803.html,,,
276,277,Air Canada Announces Appointme,https://www.newswire.ca/news-releases/air-canada-announces-appointment-of-jon-turner-as-vice-president-maintenance-674196573.html,,,
277,278,Air Canada Named Eco-Airline o,https://www.newswire.ca/news-releases/air-canada-named-eco-airline-of-the-year-in-air-transport-worlds-2018-annual-airline-industry-achievement-awards-673803093.html,,,
278,279,Air Canada Shows the World Wha,https://www.newswire.ca/news-releases/air-canada-shows-the-world-what-canada-is-made-of-with-new-ad-narrated-by-ryan-reynolds-673553883.html,,,
279,280,Air Canada Named One of Montre,https://www.newswire.ca/news-releases/air-canada-named-one-of-montreals-top-employers-for-fifth-consecutive-year-672205923.html,,,
280,281,Air Canada Wins Best Corporate,https://www.newswire.ca/news-releases/air-canada-wins-best-corporate-sustainability-report-in-the-canadian-transport-sector-for-the-second-consecutive-year-672202303.html,,,
281,282,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-fourth-quarter-and-full-year-2017-results-671990673.html,,,
282,283,Air Canada's 787 Dreamliner no,https://www.newswire.ca/news-releases/air-canadas-787-dreamliner-non-stop-vancouver-delhi-flights-become-year-round-beginning-june-2018-671774054.html,,,
283,284,Air Canada to Launch New Domes,https://www.newswire.ca/news-releases/air-canada-to-launch-new-domestic-regional-routes-starting-july-2018-671769874.html,,,
284,285,Air Canada Welcomes Expanded C,https://www.newswire.ca/news-releases/air-canada-welcomes-expanded-canada-israel-air-services-agreement-671144333.html,,,
285,286,Media Advisory: Air Canada Lau,https://www.newswire.ca/news-releases/media-advisory-air-canada-launches-aircanadacommedia-a-new-resource-for-media-and-web-content-creators-671073143.html,,,
286,287,Uncover Europe's Hidden Gems w,https://www.newswire.ca/news-releases/uncover-europes-hidden-gems-with-air-canada-vacations-670691503.html,,,
287,288,Media Advisory - Air Canada Se,https://www.newswire.ca/news-releases/media-advisory---air-canada-senior-vice-president-financial-planning-and-analysis-amos-kazzaz-to-participate-at-the-cibc-21st-annual-whistler-institutional-investor-conference-669743753.html,,,
288,289,Air Canada Stock Top Performer,https://www.newswire.ca/news-releases/air-canada-stock-top-performer-among-north-american-network-carriers-for-the-second-consecutive-year-in-2017-668952733.html,,,
289,290,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-altacorp-capital-6th-annual-institutional-investor-conference-668325713.html,,,
290,291,Air Canada Captures the Feelin,https://www.newswire.ca/news-releases/air-canada-captures-the-feeling-of-home-in-new-ad-narrated-by-ryan-reynolds-665469693.html,,,
291,292,Air Canada's Helpful Tips for ,https://www.newswire.ca/news-releases/air-canadas-helpful-tips-for-the-peak-holiday-travel-season-traveltips-665148153.html,,,
292,293,Air Canada Inaugurates Non-Sto,https://www.newswire.ca/news-releases/air-canada-inaugurates-non-stop-flights-to-cartagena-newest-destination-in-ongoing-strategic-international-expansion-664993223.html,,,
293,294,Air Canada Proudly Flies the F,https://www.newswire.ca/news-releases/air-canada-proudly-flies-the-flag-with-renewed-team-canada-olympic-and-paralympic-partnership-664985703.html,,,
294,295,/R E P E A T -- Media Advisory,https://www.newswire.ca/news-releases/r-e-p-e-a-t----media-advisory---air-canada-to-host-team-canada-celebration-and-make-a-special-announcement-664908863.html,,,
295,296,Air Canada Launches Montreal-L,https://www.newswire.ca/news-releases/air-canada-launches-montreal-lima-service-first-year-round-non-stop-south-american-flights-from-montreal-664748603.html,,,
296,297,Air Canada inaugurates the onl,https://www.newswire.ca/news-releases/air-canada-inaugurates-the-only-non-stop-flights-between-yellowknife-and-vancouver-664597363.html,,,
297,298,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-host-team-canada-celebration-and-make-a-special-announcement-664391313.html,,,
298,299,Escape to the Next Level of Lu,https://www.newswire.ca/news-releases/escape-to-the-next-level-of-luxury-with-air-canada-vacations-664141083.html,,,
299,300,Air China and Air Canada Expan,https://www.newswire.ca/news-releases/air-china-and-air-canada-expand-strategic-cooperation-strengthening-canada-china-network-in-advance-of-full-joint-venture-663727253.html,,,
300,301,Air Canada's New Boeing 737 MA,https://www.newswire.ca/news-releases/air-canadas-new-boeing-737-max-enters-regular-service-to-transport-customers-with-next-generation-amenities-663392953.html,,,
301,302,Air Canada Announces Pricing o,https://www.newswire.ca/news-releases/air-canada-announces-pricing-of-private-offering-of-enhanced-equipment-trust-certificates-662771023.html,,,
302,303,Donate Aeroplan Miles to the A,https://www.newswire.ca/news-releases/donate-aeroplan-miles-to-the-air-canada-foundation-to-help-children-across-canada-obtain-medical-care-662589883.html,,,
303,304,G'Day Melbourne; Air Canada In,https://www.newswire.ca/news-releases/gday-melbourne-air-canada-inaugurates-the-only-non-stop-flights-from-canada-661539223.html,,,
304,305,Air Canada Rouge to Launch Non,https://www.newswire.ca/news-releases/air-canada-rouge-to-launch-non-stop-montreal-victoria-flights-for-summer-2018-661240093.html,,,
305,306,Air Canada to Launch New Domes,https://www.newswire.ca/news-releases/air-canada-to-launch-new-domestic-routes-for-summer-2018-661239833.html,,,
306,307,Air Canada to Launch Edmonton ,https://www.newswire.ca/news-releases/air-canada-to-launch-edmonton-to-san-francisco-non-stop-daily-flights-660789903.html,,,
307,308,Air Canada Expands its North A,https://www.newswire.ca/news-releases/air-canada-expands-its-north-american-network-with-new-transborder-routes-starting-spring-2018-660735553.html,,,
308,309,Air Canada Debuts Exclusive Ai,https://www.newswire.ca/news-releases/air-canada-debuts-exclusive-air-canada-signature-suite-for-premium-international-customers-at-its-toronto-global-hub-660729523.html,,,
309,310,Air Canada celebrates the joy ,https://www.newswire.ca/news-releases/air-canada-celebrates-the-joy-of-coming-home-for-the-holidays-660600593.html,,,
310,311,Air Canada Offers Altitude Mem,https://www.newswire.ca/news-releases/air-canada-offers-altitude-members-the-choice-of-complimentary-gogo-wi-fi-660507923.html,,,
311,312,Media Advisory - Air Canada Se,https://www.newswire.ca/news-releases/media-advisory---air-canada-senior-vice-president-financial-planning-and-analysis-amos-kazzaz-to-present-at-the-credit-suisse-5th-annual-industrials-conference-660273813.html,,,
312,313,Air Canada Customers Can Now A,https://www.newswire.ca/news-releases/air-canada-customers-can-now-ask-alexa-for-helpful-travel-information-657692033.html,,,
313,314,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-scotiabank-transportation--aerospace-conference-2017-656639213.html,,,
314,315,Air Canada Develops Virtual Re,https://www.newswire.ca/news-releases/air-canada-develops-virtual-reality-experience-to-showcase-its-unique-dreamliner-offering-656410203.html,,,
315,316,Air Canada and Sky Regional Ai,https://www.newswire.ca/news-releases/air-canada-and-sky-regional-airlines-conclude-10-year-extension-to-capacity-purchase-agreement-655858653.html,,,
316,317,Air Canada Named One of Canada,https://www.newswire.ca/news-releases/air-canada-named-one-of-canadas-top-100-employers-for-the-fifth-consecutive-year-655846223.html,,,
317,318,Air Canada Named Best Long Hau,https://www.newswire.ca/news-releases/air-canada-named-best-long-haul-airline-in-the-americas-654744583.html,,,
318,319,Air Canada Expands Acceptance ,https://www.newswire.ca/news-releases/air-canada-expands-acceptance-of-alternative-payments-for-international-transactions-to-support-global-growth-strategy-654416223.html,,,
319,320,Air Canada Establishes Automat,https://www.newswire.ca/news-releases/air-canada-establishes-automatic-share-purchase-plan-653563213.html,,,
320,321,Air Canada Reports Record Thir,https://www.newswire.ca/news-releases/air-canada-reports-record-third-quarter-2017-results-652989153.html,,,
321,322,B-ROLL ADVISORY: Air Canada an,https://www.newswire.ca/news-releases/b-roll-advisory-air-canada-announces-canadas-best-new-restaurants-2017-651851493.html,,,
322,323,Air Canada announces Canada's ,https://www.newswire.ca/news-releases/air-canada-announces-canadas-best-new-restaurants-2017-651720123.html,,,
323,324,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-third-quarter-2017-results-650454663.html,,,
324,325,Air Canada partners with Amade,https://www.newswire.ca/news-releases/air-canada-partners-with-amadeus-to-support-international-network-and-improvements-to-customer-experience-649548693.html,,,
325,326,Air Canada's 2016 Corporate Su,https://www.newswire.ca/news-releases/air-canadas-2016-corporate-sustainability-report-affirms-commitment-to-responsible-business-practices-649038233.html,,,
326,327,Air Canada Expands its Global ,https://www.newswire.ca/news-releases/air-canada-expands-its-global-network-from-montreal-with-new-service-to-bucharest-romania-and-lisbon-portugal-648502553.html,,,
327,328,Air Canada Expands its Global ,https://www.newswire.ca/news-releases/air-canada-expands-its-global-network-with-new-and-enhanced-services-to-europe-south-america-and-africa-for-summer-2018-648502503.html,,,
328,329,/R E P E A T -- GlobalMedic & ,https://www.newswire.ca/news-releases/r-e-p-e-a-t----globalmedic--air-canada-supporting-mexico-earthquake-relief-with-hygiene-kits-and-clean-water-648169503.html,,,
329,330,GlobalMedic & Air Canada suppo,https://www.newswire.ca/news-releases/globalmedic--air-canada-supporting-mexico-earthquake-relief-with-hygiene-kits-and-clean-water-648064503.html,,,
330,331,Air Canada Unveils New Vancouv,https://www.newswire.ca/news-releases/air-canada-unveils-new-vancouver-international-maple-leaf-lounge-showcasing-bc-and-canadian-design-and-artwork-647954053.html,,,
331,332,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-cibc-16th-annual-eastern-institutional-investor-conference-646527273.html,,,
332,333,Air Canada and AAR Conclude $5,https://www.newswire.ca/news-releases/air-canada-and-aar-conclude-500m-cad-agreement-for-airframe-maintenance-in-quebec-canada-645721363.html,,,
333,334,Air Canada Establishes New Tar,https://www.newswire.ca/news-releases/air-canada-establishes-new-targets-for-2018-2020-and-provides-update-on-its-loyalty-business-645642583.html,,,
334,335,Air Canada Provides Humanitari,https://www.newswire.ca/news-releases/air-canada-provides-humanitarian-relief-of-essential-supplies-to-regions-affected-by-hurricane-irma-645471113.html,,,
335,336,Air Canada Announces New Appoi,https://www.newswire.ca/news-releases/air-canada-announces-new-appointment-to-its-board-of-directors-644707993.html,,,
336,337,Air Canada Announces Appointme,https://www.newswire.ca/news-releases/air-canada-announces-appointment-of-catherine-dyer-as-chief-information-officer-644457073.html,,,
337,338,Air Canada Provides Further De,https://www.newswire.ca/news-releases/air-canada-provides-further-details-on-amendments-to-long-term-collective-agreement-with-pilots-644261673.html,,,
338,339,The Air Canada Foundation Help,https://www.newswire.ca/news-releases/the-air-canada-foundation-helps-conquer-sexual-exploitation-of-quebec-youth-644219353.html,,,
339,340,Air Canada Deepens Embrace of ,https://www.newswire.ca/news-releases/air-canada-deepens-embrace-of-the-emerald-isle-with-expanded-non-stop-services-to-ireland-from-toronto-and-montreal-644157843.html,,,
340,341,"Air Canada Concludes ""Win-Win""",https://www.newswire.ca/news-releases/air-canada-concludes-win-win-amendments-to-long-term-collective-agreement-with-pilots-644034743.html,,,
341,342,Air Canada Provides Update on ,https://www.newswire.ca/news-releases/air-canada-provides-update-on-hurricane-irma-644023873.html,,,
342,343,What's That Silver Plane in th,https://www.newswire.ca/news-releases/whats-that-silver-plane-in-the-air-air-canadas-lockheed-10-a-takes-to-the-skies-to-mark-the-airlines-80th-anniversary-643432793.html,,,
343,344,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-host-2017-investor-day-on-september-19-in-toronto-642986433.html,,,
344,345,/R E P E A T -- Air Canada Ope,https://www.newswire.ca/news-releases/r-e-p-e-a-t----air-canada-operating-24-extra-flights-for-customers-impacted-by-hurricane-irma-642974063.html,,,
345,346,Air Canada Operating 24 Extra ,https://www.newswire.ca/news-releases/air-canada-operating-24-extra-flights-for-customers-impacted-by-hurricane-irma-642950693.html,,,
346,347,Air Canada To Launch New Inter,https://www.newswire.ca/news-releases/air-canada-to-launch-new-international-boeing-787-dreamliner-routes-from-vancouver-642379083.html,,,
347,348,Air Canada Introduces Montreal,https://www.newswire.ca/news-releases/air-canada-introduces-montreal-tokyo-non-stop-flights-641516593.html,,,
348,349,Update - Media Advisory - Air ,https://www.newswire.ca/news-releases/update---media-advisory---air-canada-to-make-major-montreal-announcement-641487963.html,,,
349,350,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-make-major-montreal-announcement-641411393.html,,,
350,351,Air Canada announces the Longl,https://www.newswire.ca/news-releases/air-canada-announces-the-longlist-for-canadas-best-new-restaurants-2017-639383333.html,,,
351,352,Air Canada CEO Sells Block of ,https://www.newswire.ca/news-releases/air-canada-ceo-sells-block-of-shares-for-investment-diversification-estate-planning-and-charitable-giving-638592393.html,,,
352,353,Air Canada Reports Record Seco,https://www.newswire.ca/news-releases/air-canada-reports-record-second-quarter-2017-results-637818883.html,,,
353,354,Air Canada Adds Vancouver-Yell,https://www.newswire.ca/news-releases/air-canada-adds-vancouver-yellowknife-flights-for-winter-2017-636733433.html,,,
354,355,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-second-quarter-2017-results-635214643.html,,,
355,356,Air Canada Named Winner in Fin,https://www.newswire.ca/news-releases/air-canada-named-winner-in-finance-for-the-2017-airline-strategy-awards-634045773.html,,,
356,357,Air Canada Foundation Raises M,https://www.newswire.ca/news-releases/air-canada-foundation-raises-more-than-1100000-net-to-help-canadian-childrens-charities-633881933.html,,,
357,358,Air Canada Sets Record for Pas,https://www.newswire.ca/news-releases/air-canada-sets-record-for-passengers-carried-632864313.html,,,
358,359,Air Canada Rouge Celebrates Fo,https://www.newswire.ca/news-releases/air-canada-rouge-celebrates-fourth-birthday-631949163.html,,,
359,360,Air Canada Celebrates the inau,https://www.newswire.ca/news-releases/air-canada-celebrates-the-inauguration-of-montreal-algiers-flights-631773723.html,,,
360,361,Air Canada to Inaugurate Toron,https://www.newswire.ca/news-releases/air-canada-to-inaugurate-toronto-mumbai-non-stop-service-631753133.html,,,
361,362,Air Canada Named one of the 50,https://www.newswire.ca/news-releases/air-canada-named-one-of-the-50-most-engaged-workplaces-in-north-america-for-second-consecutive-year-631093093.html,,,
362,363,Air Canada Celebrates First Mo,https://www.newswire.ca/news-releases/air-canada-celebrates-first-montreal-tel-aviv-flight-630137743.html,,,
363,364,Air Canada Launches Cool New S,https://www.newswire.ca/news-releases/air-canada-launches-cool-new-summer-destination-iceland-629881143.html,,,
364,365,Air Canada Named Best Airline ,https://www.newswire.ca/news-releases/air-canada-named-best-airline-in-north-america-by-skytrax-world-airline-awards-at-the-paris-air-show-629642213.html,,,
365,366,Air Canada inaugurates Daily M,https://www.newswire.ca/news-releases/air-canada-inaugurates-daily-montreal-washington-dulles-iad-flights-629395623.html,,,
366,367,Air Canada Proud to be a Signa,https://www.newswire.ca/news-releases/air-canada-proud-to-be-a-signature-sponsor-of-the-invictus-games-toronto-2017-628685883.html,,,
367,368,Air Canada Offers Summer #Trav,https://www.newswire.ca/news-releases/air-canada-offers-summer-traveltips-628140383.html,,,
368,369,Air Canada Inaugurates Montrea,https://www.newswire.ca/news-releases/air-canada-inaugurates-montreal-to-marseille-service-627432013.html,,,
369,370,Huan ying deng ji! Air Canada ,https://www.newswire.ca/news-releases/huan-ying-deng-ji-air-canada-inaugurates-daily-year-round-flights-from-vancouver-to-taipei-627290091.html,,,
370,371,Air Canada to Expand Services ,https://www.newswire.ca/news-releases/air-canada-to-expand-services-to-colombia-this-winter-627000951.html,,,
371,372,Air Canada Reprices U.S.$1.1 B,https://www.newswire.ca/news-releases/air-canada-reprices-us11-billion-credit-facility-625943303.html,,,
372,373,Air Canada is getting its summ,https://www.newswire.ca/news-releases/air-canada-is-getting-its-summer-off-to-an-early-start-with-11-new-international-services-625663194.html,,,
373,374,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-national-bank-financial-7th-annual-quebec-conference-624616763.html,,,
374,375,Air Canada Renews Normal Cours,https://www.newswire.ca/news-releases/air-canada-renews-normal-course-issuer-bid-624591403.html,,,
375,376,"Air Canada Launches ""See: Cana",https://www.newswire.ca/news-releases/air-canada-launches-see-canada-in-celebration-of-the-countrys-150th-anniversary-623890053.html,,,
376,377,Air Canada Flights Now Located,https://www.newswire.ca/news-releases/air-canada-flights-now-located-at-los-angeles-airport-terminal-6-622830903.html,,,
377,378,Air Canada Comments on Propose,https://www.newswire.ca/news-releases/air-canada-comments-on-proposed-transportation-modernization-act-622586574.html,,,
378,379,Air Canada Working with Canadi,https://www.newswire.ca/news-releases/air-canada-working-with-canadian-red-cross-to-help-flooded-communities-in-quebec-and-across-canada-air-canada-foundation-to-make-50000-donation-to-flood-relief-appeals-622124623.html,,,
379,380,Air Canada To Offer High-Speed,https://www.newswire.ca/news-releases/air-canada-to-offer-high-speed-internet-on-air-canada-rouge-622089193.html,,,
380,381,Air Canada to Launch Its Own L,https://www.newswire.ca/news-releases/air-canada-to-launch-its-own-loyalty-program-in-2020-621967683.html,,,
381,382,Air Canada Announces Election ,https://www.newswire.ca/news-releases/air-canada-announces-election-of-directors-621663373.html,,,
382,383,Air Canada Reports First Quart,https://www.newswire.ca/news-releases/air-canada-reports-first-quarter-2017-results-621421703.html,,,
383,384,Air Canada Announces Montreal ,https://www.newswire.ca/news-releases/air-canada-announces-montreal---lima-service-its-first-non-stop-south-american-flights-from-montreal-621151863.html,,,
384,385,Air Canada Adds Six New Routes,https://www.newswire.ca/news-releases/air-canada-adds-six-new-routes-to-australia-south-america-caribbean-and-usa-621149553.html,,,
385,386,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-first-quarter-2017-results-620095743.html,,,
386,387,Air Canada to Operate Biofuel ,https://www.newswire.ca/news-releases/air-canada-to-operate-biofuel-flights-in-support-of-environmental-research-on-contrails-and-emissions-620073143.html,,,
387,388,Air Canada Named One of Montre,https://www.newswire.ca/news-releases/air-canada-named-one-of-montreals-top-employers-for-the-fourth-consecutive-year-619986523.html,,,
388,389,Air Canada Proudly Supports Vi,https://www.newswire.ca/news-releases/air-canada-proudly-supports-vimy-flight-flypast-commemorating-the-battle-of-vimy-ridge-618720143.html,,,
389,390,Air Canada Announces Board Cha,https://www.newswire.ca/news-releases/air-canada-announces-board-chairman-david-i-richardson-retirement-appointment-of-vagn-sorensen-as-incoming-chairman-618682403.html,,,
390,391,More than $1.1 million raised ,https://www.newswire.ca/news-releases/more-than-11-million-raised-at-second-annual-wanderluxe-event-presented-by-air-canada-in-collaboration-with-td-bank-group-618672903.html,,,
391,392,Air Canada Announces Departure,https://www.newswire.ca/news-releases/air-canada-announces-departure-of-klaus-goersch-618017383.html,,,
392,393,Air Canada Named one of Canada,https://www.newswire.ca/news-releases/air-canada-named-one-of-canadas-top-diversity-employers-for-the-second-consecutive-year-617325383.html,,,
393,394,Air Canada Announces Renewal o,https://www.newswire.ca/news-releases/air-canada-announces-renewal-of-shareholder-rights-plan-617047994.html,,,
394,395,Air Canada Comments on Federal,https://www.newswire.ca/news-releases/air-canada-comments-on-federal-budget-616879574.html,,,
395,396,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-desjardins-industrials-telecom--consumer-conference-616823874.html,,,
396,397,Air Canada Adds Daily Montreal,https://www.newswire.ca/news-releases/air-canada-adds-daily-montreal-washington-dulles-iad-flights-to-growing-transborder-network-616225114.html,,,
397,398,Air Canada Adds Daily Vancouve,https://www.newswire.ca/news-releases/air-canada-adds-daily-vancouver-boston-flights-to-growing-transborder-network-for-summer-2017-616225474.html,,,
398,399,The Sky's the Limit - Air Cana,https://www.newswire.ca/news-releases/the-skys-the-limit---air-canada-salutes-its-women-employees-on-international-womens-day-615696733.html,,,
399,400,Media advisory - Air Canada Pr,https://www.newswire.ca/news-releases/media-advisory---air-canada-president-and-chief-executive-officer-calin-rovinescu-to-present-at-the-jp-morgan-aviation-transportation--industrials-conference-615602073.html,,,
400,401,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-cibc-industrials-conference-615322083.html,,,
401,402,Air Canada Reports 2016 Annual,https://www.newswire.ca/news-releases/air-canada-reports-2016-annual-results-614045054.html,,,
402,403,Air Canada Inaugurates First M,https://www.newswire.ca/news-releases/air-canada-inaugurates-first-montreal-shanghai-non-stop-flights-613959113.html,,,
403,404,Air Canada Increases Israel Se,https://www.newswire.ca/news-releases/air-canada-increases-israel-service-with-a-new-non-stop-route-from-montreal-and-daily-flights-from-toronto-613567703.html,,,
404,405,Air Canada Unveils New Livery ,https://www.newswire.ca/news-releases/air-canada-unveils-new-livery-inspired-by-canada-613305993.html,,,
405,406,/R E P E A T -- Media Advisory,https://www.newswire.ca/news-releases/r-e-p-e-a-t----media-advisory---air-canada-invites-media-to-meet-the-top-canadian-talents-helping-to-shape-the-future-of-canadas-flag-carrier-613259583.html,,,
406,407,Media Advisory - Air Canada In,https://www.newswire.ca/news-releases/media-advisory---air-canada-invites-media-to-meet-the-top-canadian-talents-helping-to-shape-the-future-of-canadas-flag-carrier-613028963.html,,,
407,408,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-unveil-the-future-of-canadas-flag-carrier-at-events-in-toronto-montreal-and-vancouver-612679643.html,,,
408,409,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-present-fourth-quarter-and-full-year-2016-results-612545133.html,,,
409,410,Air Canada Adds Iceland to Gro,https://www.newswire.ca/news-releases/air-canada-adds-iceland-to-growing-international-network-for-summer-2017-612391783.html,,,
410,411,Media Advisory - Air Canada to,https://www.newswire.ca/news-releases/media-advisory---air-canada-to-host-2017-investor-day-on-september-19-in-toronto-611965355.html,,,
411,412,Air Canada Receives Award for ,https://www.newswire.ca/news-releases/air-canada-receives-award-for-best-corporate-sustainability-report---transportation-from-the-finance-and-sustainability-initiative-611907515.html,,,
412,413,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-altacorp-capital-5th-annual-institutional-investor-conference-610268695.html,,,
413,414,Air Canada Stock Outperforms a,https://www.newswire.ca/news-releases/air-canada-stock-outperforms-all-north-american-airline-peers-in-2016-609563155.html,,,
414,415,Air Canada and Cathay Pacific ,https://www.newswire.ca/news-releases/air-canada-and-cathay-pacific-to-introduce-codeshare-services-and-reciprocal-mileage-accrual-and-redemption-benefits-in-strategic-cooperation-607943726.html,,,
415,416,Air Canada Gives its Customers,https://www.newswire.ca/news-releases/air-canada-gives-its-customers-a-chance-to-pay-it-forward-with-free-flight-607936916.html,,,
416,417,Air Canada Inaugurates Twice-W,https://www.newswire.ca/news-releases/air-canada-inaugurates-twice-weekly-non-stop-service-between-montreal-and-san-jose-costa-rica-607916076.html,,,
417,418,Air Canada Announces Appointme,https://www.newswire.ca/news-releases/air-canada-announces-appointment-of-lucie-guillemette-as-chief-commercial-officer-607646666.html,,,
418,419,Air Canada Inaugurates Year-Ro,https://www.newswire.ca/news-releases/air-canada-inaugurates-year-round-service-between-toronto-and-port-of-spain-trinidad-607600966.html,,,
419,420,Air Canada Launches New Non-St,https://www.newswire.ca/news-releases/air-canada-launches-new-non-stop-service-between-montreal-and-san-juan-puerto-rico-607202626.html,,,
420,421,Air Canada Offers Winter #Trav,https://www.newswire.ca/news-releases/air-canada-offers-winter-traveltips-606782696.html,,,
421,422,Air Canada and Virgin Australi,https://www.newswire.ca/news-releases/air-canada-and-virgin-australia-to-introduce-codeshare-services-and-reciprocal-frequent-flyer-benefits-in-strategic-cooperation-606563026.html,,,
422,423,Andre De Grasse Voted Air Cana,https://www.newswire.ca/news-releases/andre-de-grasse-voted-air-canada-athlete-of-the-year-605432706.html,,,
423,424,Dallas Fort Worth Internationa,https://www.newswire.ca/news-releases/dallas-fort-worth-international-airport-says-bonjour-to-montreal-with-new-air-canada-service-605267396.html,,,
424,425,Air Canada Spices up its U.S. ,https://www.newswire.ca/news-releases/air-canada-spices-up-its-us-schedule-with-six-new-transborder-routes-for-2017-605224186.html,,,
425,426,Make Your Miles Count! Donate ,https://www.newswire.ca/news-releases/make-your-miles-count-donate-your-aeroplan-miles-to-the-air-canada-foundation-to-help-children-across-canada-605047506.html,,,
426,427,Air Canada Inaugurates New Int,https://www.newswire.ca/news-releases/air-canada-inaugurates-new-international-maple-leaf-lounge-at-montreal-trudeau-airport-showcasing-canadian-and-quebec-design-and-artwork-604037176.html,,,
427,428,/R E P E A T -- Media Advisory,https://www.newswire.ca/news-releases/r-e-p-e-a-t----media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-credit-suisse-4th-annual-industrials-conference-603979186.html,,,
428,429,Media Advisory - Air Canada Ex,https://www.newswire.ca/news-releases/media-advisory---air-canada-executive-vice-president-and-chief-financial-officer-michael-rousseau-to-present-at-the-credit-suisse-4th-annual-industrials-conference-603620826.html,,,
429,430,Air Canada Launches Altitude S,https://www.newswire.ca/news-releases/air-canada-launches-altitude-skyriders-kids-club-makes-flying-an-adventure-for-children-aged-2-12-602650145.html,,,
430,431,Canadians Invited to Select th,https://www.newswire.ca/news-releases/canadians-invited-to-select-the-winner-of-the-air-canada-athlete-of-the-year-award-2016-602247845.html,,,
431,432,Air Canada to launch Vancouver,https://www.newswire.ca/news-releases/air-canada-to-launch-vancouver-frankfurt-and-vancouver-london-gatwick-flights-for-summer-2017-600534171.html,,,
432,433,Air Canada Named One of Canada,https://www.newswire.ca/news-releases/air-canada-named-one-of-canadas-top-100-employers-for-fourth-consecutive-year-600294981.html,,,
433,434,/R E P E A T -- Media Advisory,https://www.newswire.ca/news-releases/r-e-p-e-a-t----media-advisory---air-canada-to-present-third-quarter-2016-results-600226161.html,,,
434,435,Air Canada Reports Record Thir,https://www.newswire.ca/news-releases/air-canada-reports-record-third-quarter-2016-results-600226181.html,,,
435,436,Air Canada enRoute Film Festiv,https://www.newswire.ca/news-releases/air-canada-enroute-film-festival-reveals-10th-anniversary-festival-finalists-599665421.html,,,
